review,num_stars
"First look and you will notice that the place resembles a retro diner, with good chill vibes! The food that comes next arrive in GLORIOUS portions � We had the Baby Back Ribs ($41.95) which was not only generous, but so darn tender and smoky. You really don't need a knife for this. I dare say this is the best pork ribs that I've had so far! The sides were worth mentioning as well, especially the fries and beans �
We also had the Beef and Chicken Fajitas ($34.95) and there were generous portions of protein and sides to build your own wraps. I must say this taste healthy, as the proteins were lightly seasoned.
I am definitely coming back for burgers, as they look so darn enourmous and juicy. The mains are available 1 for 1 with #burpplebeyond, making this so much more worth it! Do come if you are craving a good hearty meal � Thank you @hardrockcafesingapore for having us!",5
"I have been to this place many times and really the Australian Pork Jowl ($25) is a must get. Tender, well charred and very flavourful. For a change we got the Pan-fried Red Snapper ($24) which was really fresh, succulent and I love the crispy pan-fried skin! The mash that was under was very creamy and buttery too. The vibes of this place is very romantic as well, great for date night!",4
"Have been wanting to try this cafe for a long while. With the #burpplebeyond, we got the Orh Nee Tart ($8.50) that was smooth and creamy. Though the yam taste wasn't too strong, I still appreciated the tart pretty well. The Bandung Lychee Tart ($8.50) was rather disappointing though... As the tart was soggy and it was too sweet. I liked the bursting lychee balls though �
As for the drinks, we believe that the Crack of Dawn ($7.50) is a must get as its so instagrammable and is very very refreshing especially on a hot day. The Kopi Jawa ($7.50) can be really sweet so do ask them to cut the sugar by half or it gets way too surfeiting!
Love how the 2nd floor has great chill vibes, and will be great if you are studying!",4
"Although the Niang Tou Fu items may be abit more expensive than other places at $0.80 a piece, they are really very tasty. The fried tofu skin you see on top is what most people will get, because it's just so satisfying especially with their chilli sauce. One other item worth mentioning is their bringal or eggplant, that contains a beautiful savory paste and is fried once before thrown in the soup. Actually something I might crave when I am in Katong!",4
"Many will agree with me that Level33's view especially from the terrace is simply stunning. Overlooking the whole marina bay at such a good angle, you will be in for a treat with the sunset and night views.
We had the beer cocktails ($23 each) to go with the splendid view and they were wonderful. I can imagine their beer alone to taste even better.
To go with the cocktails, we had their fresh oysters ($32 for half dozen) and they were HUGE, SUCCULENT AND SO DARN FRESH � Definitely quality oysters that are bloody addictive. A must get if you are going to splurge abit hehe
The Local Seabass Rissoto ($33) that we had were fresh and paired well with the cream sauce! The beer malt rissoto, though interesting, were a tad too hard.
The Iberico Pork Jowl ($36) were smoky and very flavourful, but they weren't really tender though!
I would say the views and oysters are definitely worth coming for, but the mains were sadly not too enticing for me.",4
"One will find a gastronomical experience here definitely, as you will experience so many different flavour profiles from their dinner omakase ($100). We realised that we really cannot pick a favourite among the dishes served as most were so darn good. All seafood ingredients served are really fresh, and you really don't need the soya sauce because they are all so flavourful! There is a total of about 15-17 courses, and although most were small bites, they were more than enough to make us full. In fact many in the restaurant were saying that they were already filled towards the end of the course! Really felt like it's worth the price �",5
"Never thought that there will be a cafe hidden within Sim Lim Square, but this cafe is rather promising indeed. The cakes are pretty good and comes in a rather generous slice. The Earl Grey Lavender ($8.50) has a good hint of Earl Grey and lavender tea flavours that makes it really aromatic. The chocolate crunch ($8.50) had mini chocolate balls in it that were satisfying with the chocolate cake!
We had both the Mocha and Hazelnut Latte ($6.50 each) and they were aromatic too! Maybe just abit too sweet.
Perhaps the downside of place I feel is that everyone is SOOOO quiet and I'm quite a loud person... But other than that there's #burpplebeyond!",4
"This is a big hype, and I tried the Iced Dark Latte ($9.50) which is essentially mocha, and I must say it is really pretty thick and fragrant � the coffee notes are strong but not too overpowering nor too acidic. The chocolate used was of good quality, hence making this drink taste really decadent � perhaps its a good treat once in a while!",5
"Many will know this brand of coffee, and they really don't disappoint. The Iced Dark Latte ($9) was very bold in flavour as usual, and has a good chocolate flavour. Great if you like your coffee sweeten! The Iced Latte ($8) was also really good, with a very good coffee fragrance. Slightly bitter, just the way I like it! But yes it's expensive coffee HAHAHAHA so once in a while �",4
"Came all the way from the far east to this coffee place, and left without any regrets. The interior of the place is already stunningly beautiful, and the drinks are very unique as well. The coffee with Matcha ($9) or Dirty Matcha, has a deep aromatic Matcha flavour, with a hint of coffee that makes this such a complex drink, and definitely for those who loves their drinks heavy. The Yuzu Summer Fizz ($9) is very interesting as well, as its a sour, refreshing fizzy coffee drink � really good especially in Singapore's heat! Really worth a trip down I feel!",5
"Now this is definitely one of the best hidden find so far. The Iced Latte from Pyroast ($5) is really aromatic, and it is really smooth. Even after the ice melts the coffee still remains rather flavourful. Definitely one of the better coffee that I've had so far! This place is located in Sprout Hub, a good place to study or work especially with such good coffee!",5
"Absolutely stunning. We were very pleasantly surprised by the coffee we ordered! We had the Ghana Mocha ($4.90) which had such deep flavours of good chocolate that does not overpower the coffee. The Uji Matcha Coffee ($4.90) was so aromatic and the Matcha flavours are strong. We ordered both Iced and they were not diluted even after the ice have melted! Definitely one of the best mocha and matcha coffee I've tried, and best part is they are offering such quality at a good price. I dare say their quality are comparable to the more expensive coffees I've had.
One interesting and thoughtful thing about them is that their cups come with a sheet on top of their coffee, minimizing spillage as much as possible.",5
"SYIP cafe is a recently opened place that is gaining popularity and I can see why! From the aesthetic looks, to the interesting drinks and the very friendly staffs, this place has it all. The SYIP White Coffee ($6.50) is honestly one of the best white coffee or Latte that I've had. The coffee itself is very smooth and aromatic, and the whipped cream on top makes the drink bold and creamy. Surprisingly, I didn't find this coffee having too much milk in it. The Matcha Strawberry Latte ($7) is very interesting, as the strawberry added a fresh critus dimension to the fragrant matcha latte, making it pretty refreshing. Definitely will be back �",5
"Recently I've been on a coffee hunt, finding the good places in Singapore, and this is one good hidden gem. We got the peppermint mocha ($5.5) and their seasonal drink, the dirty Matcha ($7.50). The peppermint mocha is very pleasant, smooth and aromatic, with rather strong peppermint taste! The dirty Matcha is really a pretty big cup, and the matcha, chocolate and coffee flavours really do blend well together. Not too grainy, it has really good, bold and aromatic flavours. One of the better coffees from cafes I've had!
Oh and we had their yuzu cake ($5) as well and it was very good too! The citrus flavours are tangy yet fragrant, but one thing we didn't like was that it had too much cream, too little cake �",4
"Hidden in a humble kopitiam in Hougang is this stall that sells some darn good hokkien mee ($4/5) at night. You know its good when there's a huge queue for the beautiful plate of slurp-worthy goodness. The broth used is very thick and flavourful, and ingredients are very fresh. It's interesting how they use some kind of braised meat as well! This is one shiok meal but I must warn you, the Hawker does not really adhere to his opening hours so you will be lucky if you are able to catch him �",4
"Fresh is the word I will use to describe the food here. From the bun to the patty to even the sauce, the burgers here really fresh tasting. The What The Fish Burger ($8) consist of dory fish that are very beautifully charred and goes very well with the charred zucchini inside! The Classic Beef Burger ($7.50) is juicy but yet not too salty nor oily. I think what hits me most is the hand cut fries ($2.50) which were so fresh and fluffy on the inside. It's bursting with potato flavours � The queue is pretty long here so be sure to make reservations!",4
"I know, it looks like a very normal bowl of fishball noodles you find everywhere but this is really different. The fishballs and meatballs given are all handmade, and are very meaty as compared to the factory made ones. The noodles are so springy and flavourful from the chilli and pork lard too � it's only $4 for the upsized portion! Definitely a bowl I will crave when I'm at Berseh Food Centre!",5
"Was craving some desserts, and wanted something not too heavy. Cake Spade's strawberry tofu cheesecake ($7.90 per slice) hits the spot! It was smooth and creamy, best of all the tofu in the cheesecake made it more much lighter and less surfeiting.",4
"Bedok has a huge number of ice cream cafes, and dabao gelato is one of the newcomers. With the #burpplebeyond, we got the 1 for 1 medium cup ($7.80), which consist of at most 4 scoops. We got the 70% chocolate, vanilla citrus twist, coconut lychee and Earl Grey Lavender. The 70% chocolate is good; thick, bold and has fragrant chocolate flavours. The vanilla citrus twist is definitely very aromatic, with a slight sour twang which makes it really pleasant! The coconut lychee is basically coconut ice cream, not so much lychee. The Earl Grey Lavender is really way too strong, sadly it taste like perfume or soap bars.
We got the waffles ($4.80) to add on, and they are on the thicker and fluffier side! Not much crispy!",3
"Had a very enjoyable meal at Nangfa, as the food quality served was really beyond expectations. The Olive Fried Rice ($6) was really fragrant and had significant wok hei! The portion was huge too. The honey chicken ($6) was crispy and sweet, very enjoyable! The Pad Thai ($6) was not too dry and very fragrant, one of the better ones I've had! Honestly, I actually find the food here a little better than their neighbour �",4
"This is a hidden spot introduced by my friend, and is my go-to for yakitori now! The yakitori bento ($15.50) during weekday lunch provides the most value as at that price you get real quality skewers and a huge variety of ingredients. The star of the bento is definitely the skewers, as they were all so darn smoky and flavourful. The pork belly skewers are the best, due to its succulent meat! The rice is very good as well, especially the portion with the minced meat. Paired with the miso sauce provided, your every mouth of this bento will be filled with UMAMI flavours definitely!!!",5
"The Zi Char here is famous for their Milk Powder Pork Ribs ($10) and it is an interesting dish! The fried pork pieces are definitely flavourful, succulent and tender, and paired with the milky savoury topping, this is actually pretty addictive! Great to get if you are around! �",4
"One of the best Mee Hoon Kueh I've eaten? Indeed. At $3.50, this bowl has a generous portion of the usual ingredients, and what sets this part from the rest is the soup as well as the noodles. The noodles are handmade, and they are nicely thick and chewy. The soup wise is flavourful and definitely very heart warming. This is something I will crave if I am around the area!",5
"Tucked away in a corner is Drips Bakery Café, that are famous for their tarts. The fruit tart ($13.90) is bursting with different fruits, and the Yuzu Tart ($9.90) has tangy aromatic notes but the meringue is way too sweet to finish. Both tarts are abit too hard and we do find it rather expensive. Perhaps might be better to bring more people to share the tarts!",3
"Hidden in the neighbourhood is this famous old school dessert shop that has a huge variety of kuehs and other sweet treats to choose from. The Kueh Da Da has a strong coconut taste which was interesting, but what captured our hearts was the custard tart � it was so buttery and fragrant that we finished it before I remembered to take a picture � Their ondeh ondeh are also very good, as each piece are bursting with gula melaka �",4
"Some may not be used to the heavy porky flavour in this Pig Organ Soup ($4.50), but fret not, the ingredients in this bowl are really really fresh. Even the liver isn't too briney. Their chilli is perfectly vinegary too! Really good and comforting on a rainy weather. Another must try!",4
"Now this is a hokkien mee you know is going to be good before you eat it. For the middle portion of $5, the substantial portion of hokkien mee (is the drier version) are filled with load of seafood ingredients. The prawn broth is strong as well, and definitely goes very well with the savoury chilli! However, will be better if there was more wok hei. Definitely something to eat while you're around the area!",4
"May not seem like much, but this fishball noodle stall (汕源潮州粿条麵) really impressed me. I upsized my portion from $3 to $4, and I'm greeted by a huge bowl of chewy noodles that coated with an extremely satisfying chilli paste that has huge flavour from the pork lard. The soup also consist of a generous variety of ingredients that were very fresh. That includes pork liver slices that I don't usually eat, but theirs was not grainy but chewy and only has a mild liver taste. Definitely something I crave when I am around the area!",4
"Here first time for their mookata buffet ($22.80) and ended with a happy belly. The meats used are pretty fresh and well seasoned, my personal favourite is the pork belly because its just so juicy and tender with the char. I think it's pretty cheap and there's no GST and service charge as well!",4
"Here for the 2nd time, and I think this will be my go-to spot for desserts in jalan besar! The Yam Paste ($4.80) is as thick as ever and we both agreed that it's restaurant quality. The D24 Durian Mousse ($6) has a big dollop of durian flesh that is so fragrant together with the durian milk ice. The desserts are just abit too sweet. Definitely will be back here when I crave for Chinese desserts �",5
"Had such a wonderful time here in this restaurant. The service is really good, the food is delicious and the ambience is beautiful. The Chicken Confit ($19) was really tender, literally the fall off the bone kind. The chicken was seared well as well as you get the addictive crispy exterior. The vegetables are well charred, giving them the extra smoky flavour. All are soaked in this beautiful sauce made from chicken broth. The Sambal Angel Hair pasta ($19) had generous amount of seafood ingredients that were well seared too. Pasta portion is pretty huge!
The mocktails we got were very refreshing, especially the tropical fantasy ($9). Will definitely head here again! Thanks to #burpplebeyond for the 1 for 1 for the mains and drinks!",5
"Been to this cafe many times and the waffles are always on point. This time we decided to get the Smores Waffles ($15) and boy oh boy its a sinful yet satisfying dessert. Crispy fluffy waffles, rich and bold dark chocolate sorbet, melty marshmallows and thick chocolate sauce... Just heaven.",4
"Quite a nice place to chill and dine, with a good service. The waitresses don't hesitate to refill your glasses and clear your plates quickly... Perhaps abit too quickly � as for the food, it is pretty delightful!
Honey Glazed Pork Ribs ($26): very meaty, succulent and tender. Best with mustard sauce that you probably have to ask for.
Spanish Meaty Pork Ribs ($26): slightly drier and less meaty, but much smokier in flavour. Will prefer the honey glazed one!
Prime Ribeye ($26): although abit chewy, it's really flavourful and smoky. In terms of flavour I would think its a pretty good steak.
Iberico Secreto ($24): thinly sliced Iberico pork that is packed with flavour and smokiness from the charcoal grill. Really oily though! I think it will be great to share HAHA
Lamb Shank ($26): if you don't mind the taste of lamb you will love this one. Fall off the bone tender and full of flavour from the meat and spices used.
We ordered fries as sides as well and I must say the fried are really addictive! Wished that the portion of fries can be bigger though. Definitely enjoyed my dinner with 1 for 1 with #burpplebeyond!",4
"Tried the XO Prawn Mee ($10) and absolutely loved it. The noodles were springy and the sauce that coats around it is full of the prawn broth flavour. The ebiko is a very good addition, further enhancing the seafood flavour of the dish. The prawns given were huge, plump and really fresh! We also had the dumplings platter, and my personal favourites were the fried pierogi and crab & prawn dumplings. Definitely will be back!",5
"Queued 1 hour for this, and it's worth the wait. We got the Seafood Tendon ($17.90) which had very fresh seafood ingredients like white fish, salmon, prawns and scallop. All of them were very well fried as the batter isn't too soggy. The portion is huge as well! The sides are not to be missed, as the mini chawamushi given was actually one of the best ones I've had so far. Will visit again!",5
"The moment I took the first bite, I knew this hits the list of the top 10 fried hokkien mee I've tried. Although there wasn't much wok hei, the flavour of the broth in the hokkien mee definitely shined. There was a strong prawn seafood flavour within, which makes it so darn addictive! The prawn and squid slices were fresh as well. I got the medium portion which was $5, and it was so huge! I thought I couldn't finish, but it was so good I almost licked the plate clean �",4
"Had this for takeaway. At first glance, I thought it was a pretty unassuming rice bowl, but oh boy they taught me a lesson to not judge a bowl by its cover. The Pork Chop Rice Bowl ($6.80) had a variety of healthy ingredients including brown rice and pickled vegetables. The pork chop was a stark contrast to the other ingredients as it was so darn flavourful and fatty; super addictive. The portion of pork chop is huge as well! It paired well with the healthy ingredients, making this dish not too surfeiting. Shout out to the onsen egg for completing the rice bowl! �",4
"Finally tried the all-popular fried rice that everyone has been talking about for some time. The XO fried rice with shrimp and added tobiko ($8.90) had a good wok hei, and the prawns were very plump and fresh. I can't really taste the XO though... Perhaps the egg fried rice version is good enough. The tobiko was a good addition, with the added seafood flavour to the dish! Gonna try the rice with pork chop the next time round, saw my friend ordered that and the pork chop was HUGE!",4
"Finally tried Scaled, but left with mixed reactions. One thing great is that their service is superb; they are all warm and friendly, and they explain the dishes to you one by one. The Prawn Dashi Aglio Olio ($24) had a good seafood flavour and the prawns given were very plump and fresh. The fried prawn heads were very fun to eat � we ordered another risotto but.. That was forgettable. The sides we ordered (calamari and mussels, $14 and $16 respectively) were pretty amazing though, as the seafood used were very very fresh. Not sure if its unfortunate, but we found that the sides and desserts were better than the mains. Maybe we will come back for the sides �",3
"First thing you probably will notice, is the HUGE portions provided by this cafe. The Deluxe Breakfast ($14.80) came with such a huge slab of fried chicken that was crispy, flavourful and definitely very succulent. The scrambled eggs were done very well as well; it was cooked just right with a good amount of creaminess. The Avocado and Egg Sourdough ($14.80) was very good as well, as the sourdough was well made. What a great find within the heartlands of Yishun! Definitely be back again �",4
"This is a cafe I was eyeing to go for some time, and I am glad the food is superb. The grilled cheese sandwich ($11 1 for 1 with #burpplebeyond) has different cheeses all melted down to form a beautiful cheese filling that goes really well with the caramelised onions. The mushroom toast ($12 1 for 1 with #burpplebeyond) is great as well, especially the sautéed mushrooms! Definitely a nice brunch place with good food. Will be back again!",4
"Saw a 20 people queue during lunch hour, and wanted to check out what's the hype. Turns out I was very pleasantly surprised. I ordered the lor mee with added fish ($4) and there's quite a load of ingredients hidden in this seemingly small bowl. Ingredients include fried fish, fried ngoh hiang and braised pork belly, but somehow I found the pork belly the most enticing due to its chunkiness and well braised tenderness. The fried ngoh hiang may be abit over fried, as it was a tad hard. The most satisfying is probably the broth, as it is SUPER thick and fragrant, unlike other lor mee I've had. A great find in the area!",4
"Once again, The Dark Gallery is my go-to to satisfy my chocolate cravings, and this time I went for the Ice Cream Bar ($9.50 1 for 1 with #burpplebeyond). We got the chocolate mint ice cream with the 88% dark chocolate, which was such a beautiful combination. One may think that it may be a chocolate overkill, but we were glad that the mint made it refreshing. The other we got 80% dark chocolate with the affrogato, and it was amazing as well, as the dark chocolate ice cream blended well with the espresso to form a rich mocha-like dessert. Definitely for chocolate lovers!",4
"Was very impressed with their pasta the other time, and hence decided to come back here again and once again, LINO has exceeded my expectations. The Mentaiko Chittara ($17.50 1 for 1 with #burpplebeyond) was such a masterpiece. If you like mentaiko, this will be your go-to. The al dente pasta had a beautifully firm bite, and it came with a huge portion of pure mentaiko. Mixing everything up with its creamy sauce and a sous vide egg within, you get a beautiful creation that is extremely addictive.
The Truffle Mac and Cheese ($15.50 1 for 1 with #burpplebeyond) was good as well, with a good amount of cheese and truffle within. Gonna come back again definitely!",5
"I have heard so much of their Mutton Biryani ($7), and seen too many snaking queues from this stall, and hence decided to try it out � I must say, its probably one of the best biryani I've had. The mountain of rice given was fluffy and really flavourful, superb with the curry given! The mutton was so beautifully tender and succulent as well � definitely a must try when you're in the area!",5
"Have always been a fan of Matchaya, as the soft serves ($6 for regular) are really of standard, perhaps similar standard to the ones I've had in Uji. Decided to get the houjicha today, and the roasted flavour comes through strong. Love the slight bitterness of the ice cream too �",5
"Really glad that I came hungry, as the food portion from this restaurant is huge. The B Supreme burger ($23 1 for 1 with #burpplebeyond) consists of a THICC juicy patty, with mushrooms, onions and truffle sauce. Definitely huge, meaty and flavourful. Comes with a heap of curly fries that one can never get enough from the small seasonal macs portions.
The Tempura Mentaiko Pasta ($21 1 for 1 with #burpplebeyond) is rather unique, as the pasta sauce was shoyu based. Really flavourful, but perhaps too much to finish by myself. The tempura fish was meaty! Loved the meal!",4
"Will you look at the gloss and glistening fats from the char siew here? Bloody sinful and yet delicious. The wanton mee ($5) from Wen Kang Ji is slightly pricer for a reason, as it uses the ""bu jian tian"" portion to make char siew that makes it incredibly tender due to the huge amount of fats. The caramelised layer is extremely thick as well, you might even get some stuck in your teeth. The rest of wanton mee are great as well, including the noodles and soup! Bloody good with their sambal! A must get from this Hawker centre!",5
"Many from the west may know this tutu kueh shop and I love how friendly the auntie selling the tutu kueh was. We bought the chocolate tutu kueh ($4 for 5) and we striked a quick conversation with her, understanding the quality of the ingredients she uses. The chocolate she use is no chocolate rice, but are semi sweet chocolate chips instead. I love how the kuehs are chewy, and not so sweet!",4
"May look like a plain normal fish soup, but this is really on another level. The fish soup ($5/6) at Lin Ji Tang Yu Zhou has such a wonderful clear broth with the umami coming from the fried garlic pieces, with extremely fresh fish slices. This is really comforting on any day!",4
"One of the better Ang Ku Kueh's around, and they really don't disappoint. I got the peanut ($1), sweet bean ($1), coconut ($1), yam ($1.10) and of course, their premium durian flavour ($2.50). All flavours were good and I especially love the yam and durian flavours. I think the best part is the skin itself, as its super chewy and QQ �",4
"We wanted to try this for a long time, and I'm glad that we finally had a chance to. I was really pleasantly surprised by the food! The Beef Quesedillas ($18 1 for 1 with #burpplebeyond) was so darn good, with a good amount of melty cheese and pulled beef � it was our favourite! The Sudado (fish stew) ($24 1 for 1 with #burpplebeyond) had a strong flavourful aromatic broth and the piece of barramundi was so fresh! The garlic rice add on was very good paired with their 3 kind of chilli sauce. Definitely will be back for more!",4
"Got the 2 person set at 58++, that comes with a stew, a BBQ hotplate and an appetiser (which I got the seafood pancake). The amount of food is definitely alot, and more than enough for 2 person. We got the kimchi stew which was good, and the seafood pancake, although thicker than usual, is still crispy on its sides. What stole the show was the marinated pork belly, as it was so darn flavourful and tender. Paired with the lettuce wrap, kimchi and ssamjang, it was really satisfying. In fact one of the best BBQ meats I've had!",5
"The Cacio E Pepe ($15 1 for 1 with #burpplebeyond) pasta is definitely the winning dish of all the pastas I've had in a long time. The fragrance of the black pepper, the saltiness of the cheese, together with the perfectly al dente malfade pasta really made the dish hella addictive. Really bloody good. So good that I probably come here again even without the 1 for 1.
The mixed mushroom pizza ($24 1 for 1 with #burpplebeyond) is good too!! Really cheesy and has that truffle aroma you're looking for. Even the crust is good!
Definitely will be back!",5
"Not the first time here, as the stews here are really wonderful and side dishes are very satisfying as well! The soft tofu stew with beef ($16) had a huge amount of ingredients and was so comforting. The jjajangmyeon ($15) is abit different from what I usually have, as the sauce is heavier on the bean taste and noodles are softer. Would prefer if the noodles are chewier though. Good nonetheless!",5
"Really hard to find much fault in this. The kwap chap set ($9 for 2 in this pic) boast really chewy kway (which is rare) with a good flavourful broth! The ingredients given were mostly large intestines, small intestines and stomach that were good! The intestines may have a slight odour, but it isn't upsetting. All were braised well! The chilli they made definitely completed the dish �",5
Now this is one of better oyster omelettes I've had. The oyster omelette ($5/8/10) had a very good char with a good amount of crispy bits that were really satisfying � the oysters given were so plump as well! Maybe the only downside is that it's slightly too salty HAHA,4
"I love the interior of the ice cream cafe, as it is really brightly lit with very pretty and minimalistic designs. The double scoop waffle ($16.50) was rather expensive, but I must say, the waffles are on point! It's crispy on the outside and really fluffy on the inside � the honey chrysanthemum with cocoa nibs and pistachio was good, but nothing special. However, still a good place to hang out definitely!",4
"Honestly, one of the best Guo Tie (Pan Fried Dumplings) ($6.50 for 10) I've eaten. Chewy dumpling skin, really juicy pork and chives filling and I absolutely love the crispy sides of the dumplings. Paired with the vinegar, ginger and chilli sauce, its really hard to get better than this.",5
"Looks like a sloppy mess, but I can guarantee that you will be wiping the gravy clean. The beef hor fun ($5) slices have a significant wok hei, and the sauce is garlicky enough. Totally love the beef slices as well! They were rather generous and they were very tender as well. Good to get when you're in the area!",4
"Haven't had a good burger in a long while, and I'm glad I had this. The Wagyu Burger ($25.90) had a soft patty that is nicely charred on its edges, with a good mild cheddar cheese that is melted into the patty. The truffle aioli, combined with the caramelised onions really added a new dimension to the burger, with the umami coming through strong. The fries were amazing too even after its cold!! No regrets having this sinful meal at all �",4
"Easties will know this place as a place that sells very good quality western food at really affordable prices. The Grilled Chicken ($5.90) came as a huge portion, and was well charred with a umami-tastic flavourful sauce. The signature herb potato and mushroom rice were the must-gets, as they contained much caramelised onions that were amazing � honestly, although I am a big eater, it's really difficult to finish this portion HAHA
Try their fried chicken cutlet ($5.90) as well! They were superb as they were very beautifully fried. Extremely crispy �
The only downside is the queue � went there at 5pm on Sun and got my food at 630pm HAHAHAHA",5
"Once again, wasn't expecting good food from a bar, but I was blown away by these 2 dishes.
The BBQ Pork Ribs ($25 added $2 for cheese fries 1 for 1 with #burpplebeyond) was pretty tender, not fall off the bone tender, but was good enough. The sauce wasn't overpowering, and the meat was really flavourful! There's alot of meat in this one; definitely great for sharing! The cheese fries were great as well; crispy and fluffy.
The herb crusted fish ($22 1 for 1 with #burpplebeyond) was really good as well! The fish was so soft you probably don't need teeth to eat this. The dill from the cream sauce comes through very nicely, making the dish really flavourful! Definitely coming back hehe",4
"Honey Osmanthus Oolong Tea ($6.50 for L) - very refreshing and the flavour of the Osmanthus tea is smooth yet flavourful! 25% sugar is just nice. Definitely will be back to have this again.
Black Tea Latte ($5.80 for L) - honestly couldn't really taste the tea, perhaps it's because I added the Taro topping, which possibly overpowered the tea flavours.
I think it's okay if you use the Burpple Beyond! If not, it can be quite expensive for what you're getting �",3
"If you haven't had The Dark Gallery's ice cream, please do. The chocolate ice cream flavours here are very rich, decadent and bold, and you know they are made from good chocolate. The gelato texture is there is well; creamy and sticky. I personally love dark chocolate the most, and they have a good selection of single origin ones, and even 80% dark chocolate ice cream! � 2 scoops was $9.50 with added $1 for the waffle bowl. Definitely a dessert option when you're in town � sinful but beautiful.",5
"May not look like much, but this bowl of Gold Kolo Mee ($9.90) is packed with so much flavour and ingredients. The noodles are very springy, tossed in lard, making it really fragrant. Together with some savoury chilli they have on the side, the noodles are ultimate bombz! The other ingredients are all fresh as well. Definitely a good bowl of kolo mee! �",4
"This is one of the dish that seng kee is famous for: their mee sua with pig kidney and liver ($6.80). The soup is definitely a winner here, with its deep, bold herbal flavour. The mee sua is not too soft as well. The pig kidneys and liver are fresh and have little odour! Definitely a dish you can try when you are in the area �",4
"Back at Hay Gelato to try their interesting flavours and we left really impressed.
The Preserved Orange Peel flavour taste extremely like what it is made of, and yet with a refreshing touch. Really fragrant, totally recommend if you like a critus touch!
The Balsamic Strawberry may sound strange (there really is balsamic vinegar in there, you can't really taste it) but the strawberry is really fragrant and super refreshing. Another must get �
The damage was $8.40, felt like it was pretty worth it for the quality of ice cream I was getting �",5
"Prawn Paste Fried Chicken with Thai Sweet Sauce ($10.50) - the prawn paste chicken is indeed very well fried; the exterior is really crispy and the chicken within is juicy � the flavour of the prawn paste is well pronounced as well, making this really addictive! You can choose 2 sides to go with the chicken; the French fries and garden salad is okay, nothing special.
Tried the grilled chicken, but wasn't impressed though :( doesn't have the char taste :( however do go for the prawn paste chicken �",4
"One of the newer bars around, #WLJK offer a good range of meats, and definitely an extensive range of alcohol. I had the striploin ($30.80 1 for 1 with #burpplebeyond) and it was a decent steak for its price. The steak had a good flavour and the char on it was on point. The only downside was that it was just slightly tough. The truffle fries at the side though, although the truffle flavours were abit too faint, the fries were so darn crispy and fluffy that they were super addictive �
They told us the cheesecake ($6) is popular and that it is must-try. They were right � the cheesecake was smooth, creamy and the cheese wasn't overpowering. One of the better cheesecakes I've had!!
The service is superb, and you can tell the waiters have the passion to serve.",4
"People might go Upper Thomson for cafe food, but chicken rice isn't that bad too! � The roasted chicken ($15 for half chicken) and steamed chicken ($15 for half chicken) were tender and flavourful. I especially loved the roasted chicken, as the skin is actually crispy � My friends loved the Mapo Tofu as well and it will make a great side to the chicken rice! Probably a good way to gain back the calories lost during the hike at Macritchie �",4
"A famous place for drinks, Tipsy Bird has an interesting take on local dishes. The XO Fried Carrot Cake ($12) has the wokhei you're looking for and paired with the sakura ebi and other condiments, this dish is packed with umami! The chilli power packed, be careful �
The Truffle Beef Hor Fun ($23) indeed has that truffle taste, but sadly the beef steak was tough and slightly overcooked. Probably a miss on this!
Other than that, it's definitely a good place for drinks �",4
"People say this may be the best Tau Sar Piah, and I dare say its the best I've eaten so far. The sweet or salty ones ($0.90 each) are beautifully flaky and crispy, with a flavourful and aromatic filling in the middle. One bite and you know its above the rest. Definitely worth a try!",4
"XL Chicken Cutlet Noodle ($5.50) - actually not bad of a bowl of noodles; springy noodles, good sauce, crispy and tender chicken cutlet, no complaints. Gotta get the lime chilli to accompany the chicken cutlet!",4
"Just beautiful. The MSW Durian Mousse ($9) although really quite expensive, but the durian flavour is STRONG in this one. Extremely rich and creamy, for durian lovers you will be happy with this � this small bowl is not enough �
The Orh Nee ($4.80) was smooth and creamy as well, with good fragrant yam flavours. Definitely a good bowl of orh nee, feels like I need more �
The mango pomelo sago ($4.80) is good as well, but definitely a bowl too rich to be finished by 1 person; They added a huge amount of cream. The mango pieces are pretty sweet though!
This place's been raving, as it is a newly opened dessert shop in Jalan Besar that opens till a surprising 3am!",5
"Indeed their White Lor Mee ($5) is as shiok as it looks, with a fragrant soup and a good amount of ingredients that will be beautiful during rainy days. The Fried Bee Hoon ($5) was too dry though, perhaps the Fried Mee Sua could have been a better choice.
The Fried Batang Fish ($10) though, although came quite sad looking with 3 pieces, but it turned out to be really addictive! �",4
"Food Barn offers a wide variety of sandwiches, burgers and other mains that are popular among the working population in the area. I tried the Beef BLT ($9.50 1 for 1 with #burpplebeyond) and it tasted pretty great, with a good amount of beef and bacon, together with fresh ingredients. The bread itself is toasted and is on the harder side that many might appreciate. With some chips and coleslaw, this can be a great lunch! The smoked salmon sandwich which my friend had looked like it had a generous amount of smoked salmon � will try that next time!",4
"Most people living or working in tampines will know this famous mee hoon kueh stall, as they serve up really good dry mee hoon kueh ($4.80). The dough is firm and has a good bite and it pairs with the simple soy sauce and sesame oil very well. It gets even better if you mix the egg yolk in. The ingredients are pretty good as well; top up $2 and you get pretty fantastic fried cutlets!",4
"Heard quite abit about their shoyu ramen ($12.80) as well, and it did not disappoint. The soup was not too heavy and salty and yet quite fragrant. The char siu probably is the star of the meal here, as it has the perfect fat to meat ratio, and is very beautifully tender. Quite a thick slab as well. Good to go if you are around the area! Came with an hard boiled egg that I'm surprised that I could get another!",4
